Start Date,Total Duration (hh:mm:ss),Charging Time (hh:mm:ss),GHG Savings (kg),Energy (kWh),Port Type,Plug Type,Gasoline Savings (gallons),Postal Code,Ended By,Fee,Driver Postal Code,User ID,day_of_week,week,month,hour,count_event
2015-01-20 06:48:00,4:35:47,4:01:09,4.543,10.818,Level 2,J1772,1.358,30308,Plug Out at Vehicle,3.91,30114,235945.0,Tuesday,4,1,6,1
2015-01-18 10:58:00,1:03:45,1:03:29,2.654,6.32,Level 2,J1772,0.7929999999999999,30308,Plug Out at Vehicle,0.9,0,0.0,Sunday,3,1,10,1
2015-01-17 13:18:00,4:40:37,4:38:45,8.184,19.485,Level 2,J1772,2.445,30308,CPS Server,3.98,30033,285613.0,Saturday,3,1,13,1
2015-01-16 15:27:00,6:10:14,2:32:54,3.835,9.132,Level 2,J1772,1.146,30308,Plug Out at Vehicle,5.24,30004,268993.0,Friday,3,1,15,1
2015-01-16 12:50:00,4:36:42,4:11:04,5.252999999999999,12.507,Level 2,J1772,1.57,30308,Plug Out at Vehicle,3.92,30062,261355.0,Friday,3,1,12,1
2015-01-16 12:02:00,2:17:16,2:17:01,4.332,10.314,Level 2,J1772,1.294,30308,Plug Out at Vehicle,1.94,30102,254811.0,Friday,3,1,12,1
2015-01-16 12:05:00,2:12:28,2:12:05,3.2760000000000002,7.8,Level 2,J1772,0.9790000000000001,30308,Customer,1.88,30024,244457.0,Friday,3,1,12,1
2015-01-16 07:56:00,5:12:11,4:48:59,5.153,12.269,Level 2,J1772,1.54,30308,CPS Server,4.42,30346,300523.0,Friday,3,1,7,1
2015-01-16 07:11:00,5:21:11,5:20:56,8.29,19.737000000000002,Level 2,J1772,2.477,30308,Plug Out at Vehicle,4.55,30622,217113.0,Friday,3,1,7,1
2015-01-16 06:36:00,5:18:27,5:04:55,5.8389999999999995,13.902000000000001,Level 2,J1772,1.745,30308,Plug Out at Vehicle,4.51,30114,235945.0,Friday,3,1,6,1
2015-01-16 07:55:00,3:19:08,3:18:46,4.2139999999999995,10.033,Level 2,J1772,1.2590000000000001,30308,Customer,2.82,30043,251467.0,Friday,3,1,7,1
2015-01-15 17:20:00,3:38:08,3:38:00,5.1579999999999995,12.280999999999999,Level 2,J1772,1.541,30308,Plug Out at Vehicle,3.09,30062,250315.0,Thursday,3,1,17,1
2015-01-15 10:48:00,6:12:52,3:49:30,4.159,9.902999999999999,Level 2,J1772,1.2429999999999999,30308,Plug Out at Vehicle,5.28,30068,260891.0,Thursday,3,1,10,1
2015-01-15 16:47:00,0:10:11,0:09:53,0.41,0.976,Level 2,J1772,0.122,30308,Plug Out at Vehicle,0.14,30338,207159.0,Thursday,3,1,16,1
2015-01-15 15:14:00,1:30:17,1:29:59,2.9619999999999997,7.053,Level 2,J1772,0.885,30308,Plug Out at Vehicle,1.28,30338,207159.0,Thursday,3,1,15,1
2015-01-15 14:38:00,1:16:29,1:16:19,2.332,5.5520000000000005,Level 2,J1772,0.6970000000000001,30308,CPS Server,1.08,30346,300523.0,Thursday,3,1,14,1
2015-01-15 15:29:00,0:23:06,0:22:44,0.495,1.179,Level 2,J1772,0.14800000000000002,30308,Customer,0.33,30043,251467.0,Thursday,3,1,15,1
2015-01-15 10:58:00,4:14:30,4:13:56,5.518,13.137,Level 2,J1772,1.649,30308,Customer,3.61,30269,323807.0,Thursday,3,1,10,1
2015-01-15 08:27:00,4:51:07,4:34:11,7.6770000000000005,18.278,Level 2,J1772,2.294,30308,CPS Server,4.12,30346,300523.0,Thursday,3,1,8,1
2015-01-15 11:02:00,0:42:05,0:41:39,0.893,2.126,Level 2,J1772,0.267,30308,Plug Out at Vehicle,0.6,0,1776.0,Thursday,3,1,11,1
2015-01-15 06:33:00,1:55:22,1:55:05,2.915,6.939,Level 2,J1772,0.871,30308,Plug Out at Vehicle,1.63,30064,330521.0,Thursday,3,1,6,1
2015-01-14 17:57:00,3:13:35,3:13:29,4.541,10.812000000000001,Level 2,J1772,1.357,30308,Plug Out at Vehicle,2.74,30062,250315.0,Wednesday,3,1,17,1
2015-01-14 14:16:00,5:16:48,2:49:33,3.7960000000000003,9.039,Level 2,J1772,1.1340000000000001,30308,Plug Out at Vehicle,4.49,30101,250761.0,Wednesday,3,1,14,1
2015-01-14 16:38:00,1:26:43,1:26:19,3.3710000000000004,8.025,Level 2,J1772,1.0070000000000001,30308,Customer,1.23,30350,335135.0,Wednesday,3,1,16,1
2015-01-14 13:21:00,2:06:05,2:05:40,3.8680000000000003,9.208,Level 2,J1772,1.156,30308,CPS Server,1.79,30346,300523.0,Wednesday,3,1,13,1
2015-01-14 15:48:00,0:00:03,0:00:00,0.0,0.0,Level 2,J1772,0.0,30308,Customer,0.0,0,0.0,Wednesday,3,1,15,1
2015-01-14 12:19:00,2:06:44,2:06:25,2.92,6.952000000000001,Level 2,J1772,0.872,30308,Customer,1.8,30269,323807.0,Wednesday,3,1,12,1
2015-01-14 08:12:00,5:34:25,4:43:41,5.039,11.995999999999999,Level 2,J1772,1.506,30308,Plug Out at Vehicle,4.74,30062,261355.0,Wednesday,3,1,8,1
2015-01-14 06:38:00,6:39:04,6:18:40,7.051,16.789,Level 2,J1772,2.1069999999999998,30308,Plug Out at Vehicle,5.65,30114,235945.0,Wednesday,3,1,6,1
2015-01-14 07:09:00,5:35:44,5:35:25,7.65,18.214000000000002,Level 2,J1772,2.286,30308,Plug Out at Vehicle,4.76,30622,217113.0,Wednesday,3,1,7,1
2015-01-14 09:33:00,1:49:37,1:49:09,2.416,5.752000000000001,Level 2,J1772,0.722,30308,Plug Out at Vehicle,1.55,30318,269487.0,Wednesday,3,1,9,1
2015-01-14 06:29:00,2:50:50,2:50:46,3.028,7.209,Level 2,J1772,0.905,30308,Plug Out at Vehicle,2.42,30064,330521.0,Wednesday,3,1,6,1
2015-01-13 08:03:00,6:48:19,6:11:08,7.397,17.611,Level 2,J1772,2.21,30308,CPS Server,5.78,30346,300523.0,Tuesday,3,1,8,1
2015-01-13 18:26:00,1:29:39,1:29:24,2.9810000000000003,7.097,Level 2,J1772,0.8909999999999999,30308,Plug Out at Vehicle,1.27,30076,307599.0,Tuesday,3,1,18,1
2015-01-13 08:10:00,9:45:44,3:59:20,4.158,9.9,Level 2,J1772,1.242,30308,Plug Out at Vehicle,8.3,30062,261355.0,Tuesday,3,1,8,1
2015-01-13 15:12:00,1:26:18,1:25:50,1.975,4.702,Level 2,J1772,0.59,30308,Customer,1.22,30269,323807.0,Tuesday,3,1,15,1
2015-01-13 12:46:00,2:14:24,2:14:05,3.136,7.468,Level 2,J1772,0.937,30308,Plug Out at Vehicle,1.9,30102,254811.0,Tuesday,3,1,12,1
2015-01-13 12:49:00,2:03:57,2:03:39,1.8769999999999998,4.468,Level 2,J1772,0.561,30308,Customer,1.76,30308,209813.0,Tuesday,3,1,12,1
2015-01-13 07:01:00,5:36:33,5:36:21,7.917999999999999,18.852,Level 2,J1772,2.366,30308,Plug Out at Vehicle,4.77,30622,217113.0,Tuesday,3,1,7,1
2015-01-13 06:38:00,5:48:48,4:35:51,5.367999999999999,12.780999999999999,Level 2,J1772,1.604,30308,Plug Out at Vehicle,4.94,30114,235945.0,Tuesday,3,1,6,1
2015-01-12 20:20:00,0:50:54,0:50:30,1.202,2.861,Level 2,J1772,0.359,30308,Customer,0.72,30318,269487.0,Monday,3,1,20,1
2015-01-12 17:47:00,3:21:58,2:57:39,4.0280000000000005,9.589,Level 2,J1772,1.203,30308,Plug Out at Vehicle,2.86,30360,200169.0,Monday,3,1,17,1
2015-01-12 18:17:00,2:12:13,2:11:59,4.4830000000000005,10.673,Level 2,J1772,1.339,30308,Plug Out at Vehicle,1.87,300335807,136189.0,Monday,3,1,18,1
2015-01-12 09:42:00,7:04:49,6:46:59,8.495,20.227,Level 2,J1772,2.539,30308,Plug Out at Vehicle,6.02,30080,241607.0,Monday,3,1,9,1
2015-01-12 08:49:00,7:55:32,5:39:50,8.221,19.574,Level 2,J1772,2.457,30308,Plug Out at Vehicle,6.74,30622,217113.0,Monday,3,1,8,1
2015-01-12 14:36:00,2:00:03,2:00:01,2.737,6.516,Level 2,J1772,0.818,30308,Customer,1.7,30269,323807.0,Monday,3,1,14,1
2015-01-12 12:35:00,2:01:25,2:01:15,1.625,3.8689999999999998,Level 2,J1772,0.486,30308,Customer,1.72,30308,209813.0,Monday,3,1,12,1
2015-01-12 09:21:00,2:15:33,2:15:15,3.228,7.686,Level 2,J1772,0.965,30308,Plug Out at Vehicle,1.92,30306,254595.0,Monday,3,1,9,1
2015-01-12 06:45:00,4:45:37,4:03:35,4.716,11.228,Level 2,J1772,1.409,30308,Plug Out at Vehicle,4.05,30114,235945.0,Monday,3,1,6,1
2015-01-12 07:07:00,2:00:08,1:59:55,3.0260000000000002,7.205,Level 2,J1772,0.904,30308,Plug Out at Vehicle,1.7,30043,320245.0,Monday,3,1,7,1
2015-01-11 17:13:00,0:37:14,0:36:59,1.367,3.255,Level 2,J1772,0.409,30308,Plug Out at Vehicle,0.53,30152,295807.0,Sunday,2,1,17,1
2015-01-10 12:45:00,4:30:01,4:29:39,6.162999999999999,14.674000000000001,Level 2,J1772,1.8419999999999999,30308,Plug Out at Vehicle,3.83,30033,285613.0,Saturday,2,1,12,1
2015-01-10 07:32:00,9:35:00,3:37:16,5.76,13.714,Level 2,J1772,1.7209999999999999,30308,Plug Out at Vehicle,8.15,30141,275739.0,Saturday,2,1,7,1
2015-01-10 07:09:00,9:57:48,3:28:50,5.622999999999999,13.389000000000001,Level 2,J1772,1.68,30308,Plug Out at Vehicle,8.47,30004,268993.0,Saturday,2,1,7,1
2015-01-09 16:22:00,5:13:42,3:42:29,5.331,12.693,Level 2,J1772,1.5930000000000002,30308,Plug Out at Vehicle,4.44,30141,275739.0,Friday,2,1,16,1
2015-01-09 14:10:00,7:25:38,2:59:50,4.444,10.581,Level 2,J1772,1.328,30308,Plug Out at Vehicle,6.31,30004,268993.0,Friday,2,1,14,1
2015-01-09 09:32:00,2:42:57,2:33:15,2.7119999999999997,6.457000000000001,Level 2,J1772,0.81,30308,Customer,2.31,30308,209813.0,Friday,2,1,9,1
2015-01-09 07:52:00,3:03:32,3:03:06,4.218,10.042,Level 2,J1772,1.26,30308,Plug Out at Vehicle,2.6,30102,254811.0,Friday,2,1,7,1
2015-01-09 07:49:00,2:33:50,2:33:34,3.885,9.25,Level 2,J1772,1.161,30308,Plug Out at Vehicle,2.18,30068,260891.0,Friday,2,1,7,1
2015-01-09 06:31:00,2:50:32,2:50:21,4.113,9.793,Level 2,J1772,1.229,30308,Plug Out at Vehicle,2.42,30064,330521.0,Friday,2,1,6,1
2015-01-08 18:36:00,1:41:17,1:41:04,4.131,9.836,Level 2,J1772,1.234,30308,CPS Server,1.44,30341,345437.0,Thursday,2,1,18,1
2015-01-08 08:32:00,6:25:41,4:46:49,5.848,13.923,Level 2,J1772,1.7469999999999999,30308,CPS Server,5.46,30346,300523.0,Thursday,2,1,8,1
2015-01-08 18:11:00,0:01:59,0:00:00,0.0,0.0,Level 2,J1772,0.0,30308,Timeout,0.0,30338,207159.0,Thursday,2,1,18,1
2015-01-08 17:46:00,0:24:00,0:23:45,0.971,2.313,Level 2,J1772,0.29,30308,Plug Out at Vehicle,0.34,30338,207159.0,Thursday,2,1,17,1
2015-01-08 09:50:00,7:08:14,4:48:36,4.382,10.433,Level 2,J1772,1.3090000000000002,30308,Plug Out at Vehicle,6.07,30101,250761.0,Thursday,2,1,9,1
2015-01-08 11:18:00,5:31:15,5:27:37,5.74,13.668,Level 2,J1772,1.715,30308,Plug Out at Vehicle,4.69,30076,307599.0,Thursday,2,1,11,1
2015-01-08 14:51:00,1:56:15,1:55:50,2.571,6.121,Level 2,J1772,0.768,30308,Plug Out at Vehicle,1.65,30102,254811.0,Thursday,2,1,14,1
2015-01-08 08:06:00,6:35:15,5:13:38,5.403,12.864,Level 2,J1772,1.614,30308,Plug Out at Vehicle,5.6,30062,261355.0,Thursday,2,1,8,1
2015-01-08 07:01:00,4:13:20,4:12:24,6.343,15.103,Level 2,J1772,1.895,30308,Customer,3.59,30019,337307.0,Thursday,2,1,7,1
2015-01-08 07:48:00,1:00:30,1:00:10,2.092,4.982,Level 2,J1772,0.625,30308,Plug Out at Vehicle,0.86,30102,254811.0,Thursday,2,1,7,1
2015-01-07 20:48:00,1:20:12,1:19:54,3.25,7.7379999999999995,Level 2,J1772,0.971,30308,Customer,1.14,30318,269487.0,Wednesday,2,1,20,1
2015-01-07 16:41:00,4:34:56,4:34:46,6.039,14.379000000000001,Level 2,J1772,1.805,30308,Plug Out at Vehicle,3.89,30269,323807.0,Wednesday,2,1,16,1
2015-01-07 19:38:00,0:53:14,0:52:45,1.186,2.824,Level 2,J1772,0.354,30308,Plug Out at Vehicle,0.75,30062,250315.0,Wednesday,2,1,19,1
2015-01-07 17:50:00,2:28:16,2:28:21,5.255,12.512,Level 2,J1772,1.57,30308,Plug Out at Vehicle,2.1,30360,200169.0,Wednesday,2,1,17,1
2015-01-07 17:24:00,2:06:58,2:06:34,2.7460000000000004,6.537000000000001,Level 2,J1772,0.82,30308,Plug Out at Vehicle,1.8,30022,324481.0,Wednesday,2,1,17,1
2015-01-07 08:06:00,8:38:02,4:21:56,4.5360000000000005,10.799000000000001,Level 2,J1772,1.355,30308,CPS Server,7.34,30346,300523.0,Wednesday,2,1,8,1
2015-01-07 14:13:00,3:35:31,3:35:26,5.874,13.985,Level 2,J1772,1.755,30308,Plug Out at Vehicle,3.05,30080,241607.0,Wednesday,2,1,14,1
2015-01-07 13:34:00,3:04:54,3:04:30,4.119,9.806000000000001,Level 2,J1772,1.2309999999999999,30308,Plug Out at Vehicle,2.62,30076,307599.0,Wednesday,2,1,13,1
2015-01-07 10:28:00,6:09:46,5:11:52,6.557,15.610999999999999,Level 2,J1772,1.959,30308,Plug Out at Vehicle,5.24,30318,305159.0,Wednesday,2,1,10,1
2015-01-07 08:03:00,5:03:06,3:17:36,3.193,7.603,Level 2,J1772,0.9540000000000001,30308,Plug Out at Vehicle,4.29,30062,261355.0,Wednesday,2,1,8,1
2015-01-07 06:40:00,6:52:40,6:45:06,8.074,19.223,Level 2,J1772,2.4130000000000003,30308,Plug Out at Vehicle,5.85,30114,235945.0,Wednesday,2,1,6,1
2015-01-07 07:51:00,2:25:54,2:25:40,3.3819999999999997,8.052999999999999,Level 2,J1772,1.011,30308,Plug Out at Vehicle,2.07,30102,254811.0,Wednesday,2,1,7,1
2015-01-06 18:17:00,0:24:39,0:24:19,0.943,2.245,Level 2,J1772,0.282,30308,Customer,0.35,30318,215741.0,Tuesday,2,1,18,1
2015-01-06 07:52:00,4:39:17,4:14:46,4.789,11.402999999999999,Level 2,J1772,1.431,30308,CPS Server,3.96,30346,300523.0,Tuesday,2,1,7,1
2015-01-06 14:05:00,2:31:23,2:31:05,5.325,12.679,Level 2,J1772,1.591,30308,Plug Out at Vehicle,2.14,30622,217113.0,Tuesday,2,1,14,1
2015-01-06 11:33:00,2:52:03,2:51:40,5.124,12.199000000000002,Level 2,J1772,1.531,30308,Plug Out at Vehicle,2.44,30269,323807.0,Tuesday,2,1,11,1
2015-01-06 06:53:00,6:47:20,5:49:26,6.171,14.693,Level 2,J1772,1.844,30308,Plug Out at Vehicle,5.77,30114,235945.0,Tuesday,2,1,6,1
2015-01-06 08:02:00,5:28:40,5:10:30,5.709,13.593,Level 2,J1772,1.706,30308,Plug Out at Vehicle,4.66,30068,260891.0,Tuesday,2,1,8,1
2015-01-06 08:06:00,2:20:36,2:20:10,3.02,7.191,Level 2,J1772,0.903,30308,Plug Out at Vehicle,1.99,30062,261355.0,Tuesday,2,1,8,1
2015-01-05 17:33:00,3:21:04,3:20:40,4.636,11.038,Level 2,J1772,1.385,30308,Plug Out at Vehicle,2.85,30360,200169.0,Monday,2,1,17,1
2015-01-05 14:58:00,3:17:27,3:17:05,6.7010000000000005,15.954,Level 2,J1772,2.002,30308,Customer,2.8,30318,269487.0,Monday,2,1,14,1
2015-01-05 15:45:00,1:53:39,1:53:23,2.609,6.212000000000001,Level 2,J1772,0.78,30308,Plug Out at Vehicle,1.61,30346,300523.0,Monday,2,1,15,1
2015-01-05 11:44:00,5:51:40,3:37:06,4.391,10.456,Level 2,J1772,1.3119999999999998,30308,Plug Out at Vehicle,4.98,30215,318309.0,Monday,2,1,11,1
2015-01-05 08:05:00,6:08:57,2:50:54,4.2780000000000005,10.186,Level 2,J1772,1.278,30308,Plug Out at Vehicle,5.23,30062,261355.0,Monday,2,1,8,1
2015-01-05 10:27:00,2:46:03,2:45:45,3.772,8.981,Level 2,J1772,1.127,30308,Customer,2.35,30269,323807.0,Monday,2,1,10,1
2015-01-05 08:22:00,4:48:41,4:48:30,9.33,22.215,Level 2,J1772,2.7880000000000003,30308,Plug Out at Vehicle,4.09,30622,217113.0,Monday,2,1,8,1
2015-01-05 09:28:00,0:01:08,0:00:25,0.008,0.02,Level 2,J1772,0.002,30308,Plug Out at Vehicle,0.0,30215,318309.0,Monday,2,1,9,1
2015-01-04 16:59:00,1:01:10,1:01:01,2.444,5.819,Level 2,J1772,0.73,30308,Customer,0.87,30318,269487.0,Sunday,1,1,16,1
2015-01-03 21:23:00,4:12:39,3:49:30,5.6579999999999995,13.470999999999998,Level 2,J1772,1.6909999999999998,30308,Plug Out at Vehicle,3.58,30269,9013.0,Saturday,1,1,21,1
2015-01-02 20:13:00,2:17:06,2:16:54,3.545,8.441,Level 2,J1772,1.0590000000000002,30308,Plug Out at Vehicle,1.94,30269,9013.0,Friday,1,1,20,1
2015-01-02 06:55:00,5:47:31,5:20:45,6.882999999999999,16.387,Level 2,J1772,2.057,30308,Plug Out at Vehicle,4.92,30114,235945.0,Friday,1,1,6,1
2015-01-01 12:47:00,0:28:23,0:28:05,1.137,2.707,Level 2,J1772,0.34,30308,Plug Out at Vehicle,0.4,30096,279367.0,Thursday,1,1,12,1
2014-12-31 12:40:00,2:28:29,1:17:59,0.9179999999999999,2.186,Level 2,J1772,0.27399999999999997,30308,Plug Out at Vehicle,2.1,30114,235945.0,Wednesday,1,12,12,1
2014-12-31 09:37:00,4:42:45,2:11:54,2.67,6.357,Level 2,J1772,0.7979999999999999,30308,Plug Out at Vehicle,4.01,30309,184353.0,Wednesday,1,12,9,1
2014-12-31 13:36:00,0:29:05,0:28:48,0.645,1.536,Level 2,J1772,0.193,30308,Plug Out at Vehicle,0.41,30062,261355.0,Wednesday,1,12,13,1
2014-12-31 11:46:00,1:05:23,1:05:09,2.452,5.837999999999999,Level 2,J1772,0.733,30308,Plug Out at Vehicle,0.93,30068,260891.0,Wednesday,1,12,11,1
2014-12-31 06:55:00,4:42:16,4:42:16,6.603,15.72,Level 2,J1772,1.973,30308,Plug Out at Vehicle,4.0,30114,235945.0,Wednesday,1,12,6,1
2014-12-30 22:57:00,3:39:30,3:19:04,6.136,14.610999999999999,Level 2,J1772,1.834,30308,Plug Out at Vehicle,3.11,30141,333477.0,Tuesday,1,12,22,1
2014-12-30 14:02:00,3:56:05,3:24:35,5.0360000000000005,11.991,Level 2,J1772,1.505,30308,Plug Out at Vehicle,3.34,30269,9013.0,Tuesday,1,12,14,1
2014-12-30 07:41:00,5:30:14,5:29:19,7.776,18.515,Level 2,J1772,2.324,30308,Plug Out at Vehicle,4.68,30622,217113.0,Tuesday,1,12,7,1
2014-12-30 06:58:00,5:59:23,5:24:24,6.872999999999999,16.364,Level 2,J1772,2.0540000000000003,30308,Plug Out at Vehicle,5.09,30114,235945.0,Tuesday,1,12,6,1
2014-12-30 08:00:00,4:29:32,3:45:41,3.88,9.238999999999999,Level 2,J1772,1.159,30308,Plug Out at Vehicle,3.82,30062,261355.0,Tuesday,1,12,8,1
2014-12-30 10:23:00,1:33:12,1:32:46,2.0469999999999997,4.875,Level 2,J1772,0.612,30308,Customer,1.32,30269,323807.0,Tuesday,1,12,10,1
2014-12-29 18:24:00,1:06:58,1:06:39,1.709,4.069,Level 2,J1772,0.511,30308,Plug Out at Vehicle,0.95,30269,9013.0,Monday,1,12,18,1
2014-12-29 07:37:00,5:06:24,4:17:49,7.776,18.515,Level 2,J1772,2.324,30308,Plug Out at Vehicle,4.34,30622,217113.0,Monday,1,12,7,1
2014-12-29 07:03:00,4:40:11,4:21:10,5.434,12.937999999999999,Level 2,J1772,1.624,30308,Plug Out at Vehicle,3.97,30114,235945.0,Monday,1,12,7,1
2014-12-28 14:46:00,0:43:11,0:42:54,1.7519999999999998,4.171,Level 2,J1772,0.523,30308,Plug Out at Vehicle,0.61,30144,335165.0,Sunday,52,12,14,1
2014-12-27 21:29:00,1:30:47,1:14:44,1.913,4.555,Level 2,J1772,0.5720000000000001,30308,Plug Out at Vehicle,1.29,30269,9013.0,Saturday,52,12,21,1
2014-12-27 15:09:00,1:33:08,1:32:51,2.3890000000000002,5.689,Level 2,J1772,0.7140000000000001,30308,Plug Out at Vehicle,1.32,30269,9013.0,Saturday,52,12,15,1
2014-12-25 13:49:00,0:38:06,0:37:49,1.57,3.737,Level 2,J1772,0.469,30308,Plug Out at Vehicle,0.54,30316,286713.0,Thursday,52,12,13,1
2014-12-23 21:08:00,2:17:30,2:17:14,5.524,13.152999999999999,Level 2,J1772,1.651,30308,Plug Out at Vehicle,1.95,98052,274705.0,Tuesday,52,12,21,1
2014-12-23 19:22:00,0:44:33,0:43:05,1.719,4.093,Level 2,J1772,0.514,30308,Plug Out at Vehicle,0.63,30005,336823.0,Tuesday,52,12,19,1
2014-12-23 18:10:00,1:18:05,1:17:44,1.999,4.7589999999999995,Level 2,J1772,0.597,30308,Plug Out at Vehicle,1.11,30269,9013.0,Tuesday,52,12,18,1
2014-12-23 08:19:00,5:16:36,5:13:05,9.92,23.618000000000002,Level 2,J1772,2.964,30308,Plug Out at Vehicle,4.49,30518,336485.0,Tuesday,52,12,8,1
2014-12-23 09:53:00,3:19:46,3:17:24,5.341,12.716,Level 2,J1772,1.5959999999999999,30308,Customer,2.83,30269,323807.0,Tuesday,52,12,9,1
2014-12-23 08:17:00,0:02:03,0:00:29,0.016,0.039,Level 2,J1772,0.005,30308,Plug Out at Vehicle,0.0,30518,336485.0,Tuesday,52,12,8,1
2014-12-22 19:53:00,1:09:08,1:08:55,1.766,4.205,Level 2,J1772,0.528,30308,Plug Out at Vehicle,0.98,30269,9013.0,Monday,52,12,19,1
2014-12-22 13:07:00,3:01:13,2:59:44,5.072,12.075999999999999,Level 2,J1772,1.516,30308,Plug Out at Vehicle,2.57,30269,323807.0,Monday,52,12,13,1
2014-12-22 11:32:00,1:02:04,1:01:50,2.517,5.994,Level 2,J1772,0.752,30308,Plug Out at Vehicle,0.88,30022,324481.0,Monday,52,12,11,1
2014-12-22 07:27:00,1:27:58,1:27:45,3.262,7.767,Level 2,J1772,0.975,30308,Plug Out at Vehicle,1.25,30075,206089.0,Monday,52,12,7,1
2014-12-21 14:55:00,4:10:33,3:51:07,5.744,13.675999999999998,Level 2,J1772,1.716,30308,Plug Out at Vehicle,3.55,30269,9013.0,Sunday,51,12,14,1
2014-12-20 16:18:00,5:21:32,5:16:51,9.388,22.351999999999997,Level 2,J1772,2.805,30308,Customer,4.56,30309,271927.0,Saturday,51,12,16,1
2014-12-20 13:57:00,2:20:03,2:19:08,5.736000000000001,13.658,Level 2,J1772,1.714,30308,Customer,1.98,30341,334905.0,Saturday,51,12,13,1
2014-12-20 14:03:00,2:09:05,2:08:54,4.8580000000000005,11.565999999999999,Level 2,J1772,1.452,30308,Plug Out at Vehicle,1.83,0,0.0,Saturday,51,12,14,1
2014-12-20 13:53:00,0:03:04,0:00:00,0.0,0.0,Level 2,J1772,0.0,30308,Plug Out at Vehicle,0.04,30341,334905.0,Saturday,51,12,13,1
2014-12-20 13:51:00,0:01:39,0:00:00,0.0,0.0,Level 2,J1772,0.0,30308,Plug Out at Vehicle,0.0,30341,334905.0,Saturday,51,12,13,1
2014-12-19 16:11:00,1:22:34,1:22:19,3.3489999999999998,7.974,Level 2,J1772,1.001,30308,Customer,1.17,30076,307599.0,Friday,51,12,16,1
2014-12-19 12:39:00,2:36:52,2:36:40,3.951,9.408,Level 2,J1772,1.181,30308,Customer,2.22,30308,304213.0,Friday,51,12,12,1
2014-12-19 07:35:00,5:24:31,5:24:20,8.235,19.605999999999998,Level 2,J1772,2.461,30308,Plug Out at Vehicle,4.6,30622,217113.0,Friday,51,12,7,1
2014-12-19 08:30:00,3:00:36,2:59:43,4.02,9.571,Level 2,J1772,1.2009999999999998,30308,Plug Out at Vehicle,2.56,30345,183185.0,Friday,51,12,8,1
2014-12-19 07:52:00,3:32:16,2:45:15,3.073,7.317,Level 2,J1772,0.9179999999999999,30308,Plug Out at Vehicle,3.01,30068,260891.0,Friday,51,12,7,1
2014-12-19 07:49:00,1:10:01,1:09:44,1.567,3.7310000000000003,Level 2,J1772,0.46799999999999997,30308,Customer,0.99,30043,251467.0,Friday,51,12,7,1
2014-12-18 15:59:00,0:41:50,0:41:29,1.735,4.131,Level 2,J1772,0.518,30308,Plug Out at Vehicle,0.59,30338,207159.0,Thursday,51,12,15,1
2014-12-18 13:25:00,1:47:05,1:46:54,2.6660000000000004,6.348,Level 2,J1772,0.797,30308,Plug Out at Vehicle,1.52,30276,277217.0,Thursday,51,12,13,1
2014-12-18 12:29:00,0:02:26,0:01:59,0.042,0.10099999999999999,Level 2,J1772,0.013000000000000001,30308,CPS Server,0.0,30076,307599.0,Thursday,51,12,12,1
2014-12-18 11:02:00,2:45:39,2:45:14,3.9730000000000003,9.46,Level 2,J1772,1.187,30308,Plug Out at Vehicle,2.35,30345,183185.0,Thursday,51,12,11,1
2014-12-18 11:19:00,2:02:03,2:01:45,5.0089999999999995,11.925,Level 2,J1772,1.4969999999999999,30308,Customer,1.73,30269,323807.0,Thursday,51,12,11,1
2014-12-18 08:32:00,3:50:08,3:37:40,5.831,13.884,Level 2,J1772,1.742,30308,Plug Out at Vehicle,3.26,30316,334037.0,Thursday,51,12,8,1
2014-12-18 07:51:00,3:10:59,2:54:00,4.336,10.323,Level 2,J1772,1.296,30308,Customer,2.71,30043,251467.0,Thursday,51,12,7,1
2014-12-17 18:34:00,1:20:49,1:20:25,3.2739999999999996,7.794,Level 2,J1772,0.978,30308,Plug Out at Vehicle,1.15,30318,269487.0,Wednesday,51,12,18,1
2014-12-17 17:23:00,1:13:31,1:13:13,2.452,5.8389999999999995,Level 2,J1772,0.733,30308,Plug Out at Vehicle,1.04,30062,261355.0,Wednesday,51,12,17,1
2014-12-17 10:31:00,3:03:53,3:03:39,5.159,12.283,Level 2,J1772,1.5419999999999998,30308,Plug Out at Vehicle,2.61,30269,323807.0,Wednesday,51,12,10,1
2014-12-17 08:46:00,4:32:16,3:30:49,5.369,12.782,Level 2,J1772,1.604,30308,Plug Out at Vehicle,3.86,30345,183185.0,Wednesday,51,12,8,1
2014-12-17 10:34:00,1:29:05,1:28:40,1.9380000000000002,4.615,Level 2,J1772,0.579,30308,Plug Out at Vehicle,1.26,30102,254811.0,Wednesday,51,12,10,1
2014-12-17 08:45:00,0:02:00,0:00:00,0.0,0.0,Level 2,J1772,0.0,30308,Timeout,0.0,30345,183185.0,Wednesday,51,12,8,1
2014-12-17 02:44:00,0:54:34,0:54:05,2.26,5.381,Level 2,J1772,0.675,30308,Plug Out at Vehicle,0.77,30141,333477.0,Wednesday,51,12,2,1
2014-12-16 08:08:00,9:10:32,2:37:04,4.007,9.541,Level 2,J1772,1.197,30308,Plug Out at Vehicle,7.8,30062,261355.0,Tuesday,51,12,8,1
2014-12-16 10:07:00,2:06:32,2:06:15,3.553,8.459,Level 2,J1772,1.062,30308,Plug Out at Vehicle,1.79,30269,323807.0,Tuesday,51,12,10,1
